accuracy,loss,precision,val_accuracy,val_loss,val_precision
0.7771912813186646,0.6776558756828308,0.7786731719970703,0.7778806090354919,0.680605947971344,0.7890880703926086
0.7776829600334167,0.6603623032569885,0.7804981470108032,0.778227686882019,0.6611915230751038,0.7897125482559204
0.7776974439620972,0.6525275111198425,0.7833073139190674,0.778227686882019,0.6543614864349365,0.7893785238265991
0.7777263522148132,0.6487457752227783,0.7837750315666199,0.7778227925300598,0.6436401009559631,0.7862908244132996
0.7776685357093811,0.6484280824661255,0.7842850685119629,0.777996301651001,0.6608709096908569,0.7939639687538147
